customer_id,date_of_birth,current_address,number_of_dependents,annual_income,employment_status,time_at_current_job_months,marital_status,education_level,time_at_current_address_months,account_id,account_type,credit_limit,current_balance,date_opened,date_closed,payment_history_status,total_payments_made,months_since_last_delinquency,is_defaulted,bureau_score_at_opening,bankruptcies,public_records
7552049,1960-06-15,"PSC 9320, Box 3663
APO AP 24242",0,57140.73,Self-Employed,43,Single,PhD,38,3308689.0,Auto Loan,17192.87,7088.33,2021-03-02,2024-12-25,30-60 Days Late,134.0,21.0,True,361.0,2.0,0.0
14264202,2000-03-24,"8658 Joseph Summit Apt. 306
East Theresamouth, WY 95142",2,30238.35,Employed,44,Single,Master,7,6020589.0,Credit Card,8546.39,2754.82,2019-08-10,2021-02-13,On Time,208.0,14.0,True,658.0,1.0,1.0
14264202,2000-03-24,"8658 Joseph Summit Apt. 306
East Theresamouth, WY 95142",2,30238.35,Employed,44,Single,Master,7,10613405.0,Credit Card,13575.04,2754.83,2019-05-06,2021-05-26,30-60 Days Late,192.0,14.0,True,701.0,0.0,1.0
6223551,1958-05-23,"520 Shawn Well Apt. 055
South Christopher, KS 30801",1,68109.86,Employed,66,Divorced,High School,28,4876656.0,Auto Loan,13618.72,3831.3,2019-02-22,,60-90 Days Late,205.0,34.0,False,623.0,1.0,1.0
6223551,1958-05-23,"520 Shawn Well Apt. 055
South Christopher, KS 30801",1,68109.86,Employed,66,Divorced,High School,28,761925.0,Auto Loan,15802.04,3831.3,2022-05-06,,60-90 Days Late,132.0,37.0,False,553.0,2.0,1.0
6223551,1958-05-23,"520 Shawn Well Apt. 055
South Christopher, KS 30801",1,68109.86,Employed,66,Divorced,High School,28,10579603.0,Auto Loan,16908.81,3831.48,2023-12-23,2024-04-08,60-90 Days Late,180.0,42.0,False,521.0,1.0,1.0
6972096,2005-08-21,"403 Christensen Haven Apt. 771
Laurenbury, MO 96440",3,35431.61,Self-Employed,122,Single,High School,97,3413583.0,Auto Loan,13506.56,3587.04,2015-09-21,,60-90 Days Late,119.0,47.0,False,503.0,1.0,0.0
6972096,2005-08-21,"403 Christensen Haven Apt. 771
Laurenbury, MO 96440",3,35431.61,Self-Employed,122,Single,High School,97,9778235.0,Mortgage,13130.71,3587.04,2016-01-06,,30-60 Days Late,136.0,47.0,False,460.0,1.0,1.0
6972096,2005-08-21,"403 Christensen Haven Apt. 771
Laurenbury, MO 96440",3,35431.61,Self-Employed,122,Single,High School,97,9750771.0,Mortgage,13940.02,3587.04,2015-09-21,,30-60 Days Late,137.0,47.0,False,536.0,1.0,1.0
6972096,2005-08-21,"403 Christensen Haven Apt. 771
Laurenbury, MO 96440",3,35431.61,Self-Employed,122,Single,High School,97,15195881.0,Auto Loan,11480.26,3587.04,2018-04-23,2024-10-09,60-90 Days Late,49.0,7.0,True,345.0,2.0,1.0
4829429,1994-12-19,"6799 Shaffer Creek
South Robertmouth, NH 66845",0,43632.44,Unemployed,77,Single,High School,14,4341415.0,Mortgage,18044.83,3320.98,2018-04-10,2022-06-24,30-60 Days Late,20.0,20.0,False,711.0,1.0,1.0
4829429,1994-12-19,"6799 Shaffer Creek
South Robertmouth, NH 66845",0,43632.44,Unemployed,77,Single,High School,14,2784711.0,Mortgage,11567.07,3321.01,2021-09-04,2022-02-13,30-60 Days Late,20.0,20.0,False,810.0,1.0,1.0
4829429,1994-12-19,"6799 Shaffer Creek
South Robertmouth, NH 66845",0,43632.44,Unemployed,77,Single,High School,14,13110736.0,Mortgage,9875.79,3320.98,2020-06-26,2021-11-03,30-60 Days Late,19.0,21.0,False,817.0,1.0,1.0
3457576,1962-12-04,"4533 Ashlee Villages
Mikehaven, MP 51409",0,39615.79,Unemployed,137,Single,High School,28,3387728.0,Personal Loan,15948.44,5615.06,2025-05-20,,30-60 Days Late,179.0,22.0,False,697.0,0.0,0.0
3457576,1962-12-04,"4533 Ashlee Villages
Mikehaven, MP 51409",0,39615.79,Unemployed,137,Single,High School,28,2937572.0,Personal Loan,18102.65,5614.97,2025-08-18,2022-08-29,30-60 Days Late,191.0,13.0,False,769.0,0.0,0.0
3457576,1962-12-04,"4533 Ashlee Villages
Mikehaven, MP 51409",0,39615.79,Unemployed,137,Single,High School,28,4960517.0,Personal Loan,17835.7,5614.86,2025-03-10,2023-07-14,30-60 Days Late,175.0,1.0,False,798.0,1.0,0.0
15900268,1997-05-17,"049 Heath Crossing Apt. 269
North Gregory, RI 44688",1,49648.18,Unemployed,67,Single,PhD,164,12394659.0,Mortgage,16803.25,1915.64,2020-06-27,2023-01-09,On Time,227.0,38.0,True,740.0,0.0,1.0
15900268,1997-05-17,"049 Heath Crossing Apt. 269
North Gregory, RI 44688",1,49648.18,Unemployed,67,Single,PhD,164,5511090.0,Mortgage,16041.76,1915.64,2023-01-07,2023-07-15,On Time,202.0,39.0,True,562.0,0.0,1.0
10791495,1982-02-26,"754 Robert Road Apt. 794
Mitchellchester, VA 01633",0,38699.98,Self-Employed,129,Single,High School,120,2482898.0,Credit Card,18151.36,5540.53,2025-06-06,,30-60 Days Late,1.0,12.0,False,722.0,0.0,0.0
10791495,1982-02-26,"754 Robert Road Apt. 794
Mitchellchester, VA 01633",0,38699.98,Self-Employed,129,Single,High School,120,3705313.0,Personal Loan,17415.88,5540.46,2025-04-11,2022-11-14,On Time,34.0,35.0,False,754.0,0.0,0.0
10791495,1982-02-26,"754 Robert Road Apt. 794
Mitchellchester, VA 01633",0,38699.98,Self-Employed,129,Single,High School,120,9223398.0,Personal Loan,15454.04,5540.86,2025-09-13,,On Time,3.0,44.0,False,766.0,0.0,0.0
10791495,1982-02-26,"754 Robert Road Apt. 794
Mitchellchester, VA 01633",0,38699.98,Self-Employed,129,Single,High School,120,8452032.0,Credit Card,21395.67,5540.38,2023-11-22,2023-03-19,On Time,53.0,22.0,False,522.0,1.0,0.0
10791495,1982-02-26,"754 Robert Road Apt. 794
Mitchellchester, VA 01633",0,38699.98,Self-Employed,129,Single,High School,120,5033392.0,Credit Card,20286.02,5540.28,2023-06-22,2022-06-02,On Time,42.0,26.0,False,607.0,1.0,0.0
11972157,1991-11-17,"284 William Cape Apt. 686
Stevenfurt, MH 64742",3,69618.47,Self-Employed,15,Single,High School,14,12439088.0,Mortgage,16222.76,3694.0,2023-06-23,2021-11-03,On Time,144.0,12.0,True,849.0,1.0,0.0
12272390,1978-05-23,"2233 Bush Light
Lifurt, PA 26906",1,70482.98,Self-Employed,40,Divorced,Master,124,,,,,,,,,,,,,
312567,1992-01-30,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,70479.97,Unemployed,238,Divorced,Master,14,1439609.0,Mortgage,21772.55,1522.69,2021-04-17,2024-09-25,30-60 Days Late,299.0,42.0,True,564.0,2.0,0.0
312567,1992-01-30,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,70479.97,Unemployed,238,Divorced,Master,14,2496273.0,Mortgage,19430.56,1522.71,2020-09-06,2024-09-25,60-90 Days Late,299.0,40.0,True,433.0,2.0,0.0
312567,1992-01-30,"02024 Bell Island Apt. 766
Jeanettestad, DC 70971",4,70479.97,Unemployed,238,Divorced,Master,14,10578961.0,Mortgage,18909.93,1522.68,2020-03-06,2024-09-22,60-90 Days Late,299.0,42.0,True,434.0,2.0,0.0
7892775,1955-07-23,"713 May Loaf Apt. 805
Lopezhaven, OH 89349",0,65130.73,Unemployed,123,Divorced,High School,108,14927506.0,Personal Loan,13046.44,4534.64,2025-09-13,,On Time,134.0,54.0,False,598.0,1.0,1.0
12181311,1971-06-04,"729 Jenna Run
New Charles, AR 38066",0,52326.44,Employed,15,Divorced,Bachelor,51,4307103.0,Personal Loan,18077.37,3065.28,2018-10-22,,On Time,154.0,25.0,False,682.0,1.0,1.0
12181311,1971-06-04,"729 Jenna Run
New Charles, AR 38066",0,52326.44,Employed,15,Divorced,Bachelor,51,14637315.0,Mortgage,19212.11,3065.28,2021-01-03,2022-12-16,On Time,210.0,17.0,False,755.0,1.0,1.0
12181311,1971-06-04,"729 Jenna Run
New Charles, AR 38066",0,52326.44,Employed,15,Divorced,Bachelor,51,4354661.0,Mortgage,18944.3,3065.28,2018-06-29,2022-10-02,On Time,210.0,38.0,False,693.0,1.0,0.0
12181311,1971-06-04,"729 Jenna Run
New Charles, AR 38066",0,52326.44,Employed,15,Divorced,Bachelor,51,11657117.0,Credit Card,22981.61,3065.33,2023-12-29,,30-60 Days Late,210.0,36.0,True,849.0,2.0,1.0
10794421,1965-02-27,"7951 Krista Islands Apt. 905
Cunninghammouth, MI 95030",0,43954.87,Employed,92,Married,Bachelor,50,7364027.0,Credit Card,21270.06,2007.39,2022-09-02,,On Time,82.0,41.0,False,621.0,0.0,1.0
10794421,1965-02-27,"7951 Krista Islands Apt. 905
Cunninghammouth, MI 95030",0,43954.87,Employed,92,Married,Bachelor,50,7376358.0,Credit Card,20812.14,2007.42,2020-05-27,2022-06-20,On Time,71.0,40.0,False,635.0,0.0,1.0
10424689,1978-09-11,"6094 Joseph Forest Apt. 616
North Karen, OK 22049",2,51329.12,Self-Employed,149,Single,PhD,174,3453278.0,Auto Loan,21734.41,6056.55,2021-11-11,2023-02-14,60-90 Days Late,288.0,44.0,True,767.0,0.0,0.0
10424689,1978-09-11,"6094 Joseph Forest Apt. 616
North Karen, OK 22049",2,51329.12,Self-Employed,149,Single,PhD,174,4659413.0,Credit Card,16760.47,6056.54,2021-05-30,2023-01-15,30-60 Days Late,243.0,44.0,False,746.0,0.0,0.0
9324623,1976-03-06,"7657 Amanda Lake
Jonathanhaven, ME 59150",2,58650.8,Unemployed,74,Single,Bachelor,153,12006677.0,Mortgage,14315.79,3395.75,2019-11-11,2023-04-12,On Time,193.0,25.0,True,345.0,0.0,1.0
14072913,1977-05-21,"USNV Austin
FPO AP 18416",1,37809.9,Employed,16,Single,High School,92,10626565.0,Mortgage,20800.91,7651.87,2021-01-12,2024-09-30,30-60 Days Late,177.0,44.0,False,584.0,0.0,0.0
14072913,1977-05-21,"USNV Austin
FPO AP 18416",1,37809.9,Employed,16,Single,High School,92,13762742.0,Mortgage,18644.39,7651.85,2021-07-19,2024-05-11,60-90 Days Late,94.0,35.0,False,639.0,2.0,0.0
12843040,2000-01-23,"1309 Morris Land
Lake Matthewshire, DC 62386",4,45353.33,Unemployed,212,Divorced,PhD,121,11092245.0,Mortgage,16413.69,6734.37,2021-02-06,,60-90 Days Late,252.0,43.0,False,555.0,1.0,1.0
10395218,1970-07-19,"7609 Holly Street Suite 695
Lake Brianside, ND 53877",4,70493.04,Unemployed,182,Married,High School,45,4633764.0,Mortgage,13446.34,2764.26,2022-01-03,2022-10-16,On Time,172.0,20.0,False,775.0,1.0,1.0
14104742,1980-08-17,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",0,41489.88,Employed,220,Divorced,High School,8,1350588.0,Mortgage,18232.61,8156.21,2020-04-04,2022-10-11,30-60 Days Late,194.0,59.0,False,628.0,1.0,1.0
14104742,1980-08-17,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",0,41489.88,Employed,220,Divorced,High School,8,9779241.0,Mortgage,19090.97,8156.21,2021-11-01,2022-03-05,On Time,53.0,54.0,False,625.0,1.0,0.0
14104742,1980-08-17,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",0,41489.88,Employed,220,Divorced,High School,8,9395312.0,Mortgage,18692.16,8156.2,2021-11-04,,30-60 Days Late,221.0,49.0,False,540.0,1.0,0.0
1657637,1975-02-16,"203 Herring Village Apt. 384
South Katie, PR 24595",0,67140.25,Self-Employed,57,Married,PhD,97,14187833.0,Personal Loan,21989.09,3684.52,2018-06-24,,60-90 Days Late,51.0,46.0,True,570.0,0.0,0.0
1657637,1975-02-16,"203 Herring Village Apt. 384
South Katie, PR 24595",0,67140.25,Self-Employed,57,Married,PhD,97,584025.0,Personal Loan,23269.7,3684.5,2018-12-15,2023-08-02,30-60 Days Late,179.0,45.0,False,567.0,0.0,0.0
1233664,1954-11-16,"185 Evans Orchard Suite 794
South Gloriabury, NM 31656",0,55455.13,Employed,43,Divorced,Bachelor,21,4512443.0,Mortgage,21694.84,5063.26,2019-11-12,2023-05-20,On Time,195.0,41.0,False,370.0,1.0,0.0
6107233,2002-02-15,"312 Robinson Vista Apt. 159
West Jennifershire, TN 40555",1,79481.32,Self-Employed,83,Married,Bachelor,127,13577877.0,Auto Loan,17434.28,4033.42,2021-05-16,,30-60 Days Late,34.0,14.0,False,489.0,0.0,1.0
6107233,2002-02-15,"312 Robinson Vista Apt. 159
West Jennifershire, TN 40555",1,79481.32,Self-Employed,83,Married,Bachelor,127,8338113.0,Credit Card,17804.76,4033.45,2019-09-16,,30-60 Days Late,61.0,15.0,False,465.0,0.0,0.0
15432020,1975-08-27,"00196 Sullivan Lock
Powersside, MH 03349",4,36368.17,Self-Employed,195,Divorced,Bachelor,149,4955222.0,Personal Loan,5748.41,3894.16,2021-10-13,2023-09-23,60-90 Days Late,36.0,18.0,False,469.0,1.0,0.0
15432020,1975-08-27,"00196 Sullivan Lock
Powersside, MH 03349",4,36368.17,Self-Employed,195,Divorced,Bachelor,149,10271519.0,Personal Loan,12498.66,3894.15,2020-12-22,,30-60 Days Late,36.0,18.0,False,507.0,1.0,0.0
15432020,1975-08-27,"00196 Sullivan Lock
Powersside, MH 03349",4,36368.17,Self-Employed,195,Divorced,Bachelor,149,7714326.0,Mortgage,13304.49,3894.15,2020-06-09,2024-04-21,On Time,35.0,16.0,False,447.0,1.0,0.0
5849803,1989-02-19,"Unit 0738 Box 1832
DPO AE 77031",2,68212.87,Unemployed,80,Married,Master,156,1769596.0,Auto Loan,15896.21,2356.92,2020-07-14,2021-02-27,On Time,131.0,27.0,True,584.0,1.0,0.0
10985439,1988-05-10,"2532 Stark Haven Suite 396
Roblesmouth, NV 84166",4,83457.96,Self-Employed,93,Single,High School,173,9955885.0,Personal Loan,25028.85,5146.67,2024-07-24,2022-12-31,On Time,150.0,54.0,True,541.0,1.0,0.0
10985439,1988-05-10,"2532 Stark Haven Suite 396
Roblesmouth, NV 84166",4,83457.96,Self-Employed,93,Single,High School,173,14534124.0,Personal Loan,24644.5,5146.73,2023-05-16,2023-01-16,On Time,145.0,55.0,False,610.0,1.0,0.0
5410244,1957-12-21,"28822 Nguyen Square Suite 282
Lake Daniel, NV 58091",1,44549.38,Employed,175,Single,Master,174,7536068.0,Mortgage,21140.44,5924.5,2023-03-30,2024-02-05,On Time,299.0,57.0,False,817.0,2.0,0.0
8619041,1983-09-03,"USNV Shah
FPO AP 95551",2,71451.83,Unemployed,175,Divorced,Master,31,7513172.0,Mortgage,13522.41,3405.17,2019-07-21,2024-03-03,60-90 Days Late,299.0,44.0,True,734.0,1.0,1.0
14105873,1963-05-09,"453 Christopher Place Apt. 396
Williamsburgh, UT 50529",0,59869.64,Self-Employed,183,Divorced,Bachelor,167,1200182.0,Credit Card,16725.26,2004.55,2025-09-13,2023-03-17,30-60 Days Late,113.0,21.0,False,544.0,2.0,0.0
14105873,1963-05-09,"453 Christopher Place Apt. 396
Williamsburgh, UT 50529",0,59869.64,Self-Employed,183,Divorced,Bachelor,167,4964082.0,Personal Loan,15924.92,2004.58,2025-09-13,2024-03-02,30-60 Days Late,137.0,21.0,False,643.0,2.0,0.0
10684120,1971-04-22,"3394 Shannon Streets
Michaelchester, VI 42726",4,63785.92,Self-Employed,63,Married,High School,84,1520194.0,Credit Card,15055.1,2580.98,2023-04-07,2022-04-06,60-90 Days Late,55.0,35.0,False,461.0,2.0,0.0
10684120,1971-04-22,"3394 Shannon Streets
Michaelchester, VI 42726",4,63785.92,Self-Employed,63,Married,High School,84,12476052.0,Credit Card,13758.52,2581.07,2020-08-11,,60-90 Days Late,153.0,35.0,False,563.0,1.0,0.0
10684120,1971-04-22,"3394 Shannon Streets
Michaelchester, VI 42726",4,63785.92,Self-Employed,63,Married,High School,84,6985661.0,Credit Card,12822.02,2580.94,2021-11-29,,30-60 Days Late,198.0,25.0,False,599.0,1.0,0.0
10284696,1975-11-10,"01262 Johnson Crossroad
South Aaron, NH 02142",4,43859.43,Employed,198,Divorced,Master,144,13754241.0,Personal Loan,14040.43,6873.05,2023-09-08,2023-07-23,On Time,219.0,6.0,False,685.0,1.0,1.0
10284696,1975-11-10,"01262 Johnson Crossroad
South Aaron, NH 02142",4,43859.43,Employed,198,Divorced,Master,144,5557207.0,Credit Card,15070.12,6873.07,2023-11-11,2023-01-25,On Time,223.0,10.0,False,523.0,2.0,1.0
6556365,2005-09-24,"96798 Sanchez Motorway Apt. 134
Guerreroton, MA 48459",0,42269.31,Unemployed,94,Single,High School,87,14420962.0,Auto Loan,16336.3,6589.23,2019-08-04,,30-60 Days Late,81.0,23.0,True,741.0,1.0,1.0
6556365,2005-09-24,"96798 Sanchez Motorway Apt. 134
Guerreroton, MA 48459",0,42269.31,Unemployed,94,Single,High School,87,9830840.0,Auto Loan,12867.93,6589.23,2020-09-19,2023-03-12,30-60 Days Late,35.0,23.0,True,792.0,1.0,1.0
6556365,2005-09-24,"96798 Sanchez Motorway Apt. 134
Guerreroton, MA 48459",0,42269.31,Unemployed,94,Single,High School,87,6234245.0,Credit Card,14259.57,6589.23,2019-08-07,2023-07-23,30-60 Days Late,34.0,23.0,True,764.0,0.0,0.0
6097265,1988-08-21,"67849 Alex Knoll Apt. 519
Port Jamesville, MS 58786",4,70085.26,Unemployed,83,Single,Master,58,1522630.0,Mortgage,18968.11,1012.09,2024-06-17,,30-60 Days Late,238.0,8.0,False,849.0,1.0,0.0
6097265,1988-08-21,"67849 Alex Knoll Apt. 519
Port Jamesville, MS 58786",4,70085.26,Unemployed,83,Single,Master,58,14425544.0,Mortgage,19464.47,1012.05,2023-11-26,2024-03-21,30-60 Days Late,205.0,7.0,False,849.0,1.0,0.0
3427513,2006-02-01,"99501 Brittany Plain Suite 955
South Jamesstad, MD 07265",4,73808.3,Unemployed,88,Married,Master,95,16217165.0,Mortgage,8475.55,4961.39,2020-03-07,,On Time,122.0,18.0,False,387.0,2.0,0.0
3427513,2006-02-01,"99501 Brittany Plain Suite 955
South Jamesstad, MD 07265",4,73808.3,Unemployed,88,Married,Master,95,8507611.0,Mortgage,10718.5,4961.28,2020-08-09,2025-01-23,On Time,128.0,33.0,False,381.0,1.0,0.0
6155010,2000-11-26,"93081 Ibarra Skyway Apt. 171
Johnland, AZ 15765",4,45896.55,Self-Employed,176,Married,PhD,152,10483146.0,Personal Loan,16598.25,3911.99,2018-01-16,2025-01-15,30-60 Days Late,221.0,40.0,False,832.0,2.0,0.0
9204614,1989-11-08,"03996 Brian Rue Apt. 752
West Jasonmouth, LA 36634",0,55604.69,Employed,87,Single,High School,83,2622676.0,Mortgage,24615.73,4641.59,2025-02-20,,60-90 Days Late,64.0,25.0,True,802.0,2.0,1.0
9204614,1989-11-08,"03996 Brian Rue Apt. 752
West Jasonmouth, LA 36634",0,55604.69,Employed,87,Single,High School,83,14000037.0,Mortgage,18536.47,4641.58,2023-02-23,2023-12-06,60-90 Days Late,142.0,24.0,True,849.0,2.0,1.0
2130331,1985-10-26,"801 Diane Neck Apt. 266
Snowton, NE 59917",0,60256.72,Unemployed,104,Divorced,Bachelor,108,12543761.0,Auto Loan,6826.24,2468.12,2019-02-21,2021-06-29,60-90 Days Late,39.0,45.0,True,359.0,2.0,0.0
2130331,1985-10-26,"801 Diane Neck Apt. 266
Snowton, NE 59917",0,60256.72,Unemployed,104,Divorced,Bachelor,108,10008495.0,Credit Card,6795.95,2468.12,2018-03-30,2021-08-07,60-90 Days Late,143.0,39.0,True,352.0,2.0,0.0
14268008,1965-01-08,"294 Williams Route Suite 863
North Elizabeth, CA 86629",2,65103.7,Unemployed,197,Divorced,Master,166,4181844.0,Mortgage,11279.07,5887.81,2019-03-23,2021-10-23,60-90 Days Late,131.0,27.0,True,717.0,2.0,0.0
13148777,1991-06-04,"9720 Garrett Shores
West Danielle, MA 08936",1,52390.31,Employed,161,Married,PhD,33,3263959.0,Mortgage,26579.73,2834.99,2020-07-13,2023-06-07,30-60 Days Late,147.0,19.0,False,588.0,2.0,0.0
6874802,1979-07-14,"816 Michelle Lock
Petersmouth, MI 57660",1,55529.27,Unemployed,217,Single,Bachelor,86,8526588.0,Credit Card,26182.42,4809.48,2018-05-31,2021-10-21,On Time,211.0,36.0,True,300.0,1.0,0.0
4069398,1979-02-19,"7670 Martinez Valleys
Caitlinborough, VA 55421",1,63792.88,Unemployed,73,Divorced,Master,103,9766025.0,Mortgage,8567.88,3171.88,2019-06-09,2024-09-02,30-60 Days Late,232.0,47.0,False,300.0,2.0,1.0
4069398,1979-02-19,"7670 Martinez Valleys
Caitlinborough, VA 55421",1,63792.88,Unemployed,73,Divorced,Master,103,7236922.0,Mortgage,9222.51,3171.84,2020-01-10,2025-01-03,On Time,238.0,24.0,True,675.0,2.0,0.0
4069398,1979-02-19,"7670 Martinez Valleys
Caitlinborough, VA 55421",1,63792.88,Unemployed,73,Divorced,Master,103,11144138.0,Mortgage,8273.66,3172.0,2017-05-30,2024-12-11,On Time,238.0,43.0,True,671.0,2.0,1.0
10645048,1985-11-28,"787 Paula Lodge
South Markmouth, ND 25482",0,48310.43,Unemployed,18,Single,High School,134,12563013.0,Mortgage,14398.17,4469.72,2024-03-15,2025-04-21,30-60 Days Late,299.0,45.0,True,709.0,2.0,0.0
10645048,1985-11-28,"787 Paula Lodge
South Markmouth, ND 25482",0,48310.43,Unemployed,18,Single,High School,134,13874247.0,Mortgage,15044.26,4469.67,2025-09-13,2025-04-19,30-60 Days Late,299.0,47.0,False,814.0,2.0,0.0
16741876,1982-08-22,"688 Christopher Land Apt. 535
South Matthew, TX 75914",3,47697.96,Employed,116,Single,Bachelor,98,163221.0,Personal Loan,16855.97,3303.46,2021-12-20,2025-07-16,30-60 Days Late,128.0,37.0,True,509.0,1.0,1.0
16270123,2006-07-18,"14072 Barbara Stream
West Nicole, NE 31632",3,55328.78,Self-Employed,157,Divorced,Bachelor,140,4294716.0,Personal Loan,24738.18,2325.19,2020-05-23,2024-12-11,30-60 Days Late,159.0,11.0,False,623.0,2.0,0.0
4322809,1979-05-24,"8636 Christopher Ville
Singhfort, MD 20260",0,38301.98,Unemployed,160,Single,High School,12,3152634.0,Personal Loan,9504.6,4803.65,2021-03-21,,30-60 Days Late,64.0,26.0,True,300.0,0.0,1.0
9452976,1998-09-15,"147 Tonya Neck
Dominiqueport, ME 25547",0,24209.52,Unemployed,17,Divorced,PhD,21,13478294.0,Personal Loan,12512.02,2664.65,2018-10-10,2022-12-06,60-90 Days Late,233.0,45.0,True,629.0,0.0,0.0
9622709,1977-09-15,"886 Johnson Points Suite 474
Lauraville, MA 70975",2,35845.82,Self-Employed,25,Single,PhD,106,396833.0,Credit Card,14276.39,3500.82,2022-04-24,,30-60 Days Late,124.0,13.0,False,460.0,1.0,0.0
9622709,1977-09-15,"886 Johnson Points Suite 474
Lauraville, MA 70975",2,35845.82,Self-Employed,25,Single,PhD,106,15506995.0,Credit Card,18593.21,3500.82,2022-02-20,2024-02-05,On Time,85.0,13.0,False,461.0,2.0,0.0
4178881,1971-07-17,"74265 Rich Fork
Nelsonmouth, OK 63914",0,52757.6,Unemployed,125,Divorced,Master,17,7674402.0,Mortgage,16321.34,2346.91,2022-08-22,2023-03-27,On Time,270.0,1.0,False,515.0,1.0,1.0
4178881,1971-07-17,"74265 Rich Fork
Nelsonmouth, OK 63914",0,52757.6,Unemployed,125,Divorced,Master,17,10586328.0,Mortgage,16366.73,2346.91,2025-09-13,2023-08-08,30-60 Days Late,177.0,1.0,False,699.0,0.0,1.0
4178881,1971-07-17,"74265 Rich Fork
Nelsonmouth, OK 63914",0,52757.6,Unemployed,125,Divorced,Master,17,671850.0,Mortgage,15905.68,2346.9,2025-09-13,2022-08-27,30-60 Days Late,71.0,1.0,False,584.0,0.0,1.0
1198722,1955-02-12,"702 Michael Corners Apt. 345
Miguelville, IL 39786",2,46692.88,Employed,124,Single,Master,88,1309968.0,Personal Loan,17749.19,2234.59,2025-09-13,2023-02-06,30-60 Days Late,103.0,17.0,True,686.0,0.0,0.0
1198722,1955-02-12,"702 Michael Corners Apt. 345
Miguelville, IL 39786",2,46692.88,Employed,124,Single,Master,88,6951218.0,Credit Card,14251.88,2234.54,2025-09-13,2022-05-20,30-60 Days Late,94.0,18.0,True,788.0,1.0,0.0
1198722,1955-02-12,"702 Michael Corners Apt. 345
Miguelville, IL 39786",2,46692.88,Employed,124,Single,Master,88,2777525.0,Personal Loan,13617.86,2234.53,2025-09-13,2021-10-01,30-60 Days Late,135.0,10.0,True,732.0,1.0,0.0
15230675,1983-05-15,"91749 Maldonado Gateway Suite 513
Lake Daniel, MS 43749",4,51827.07,Employed,72,Married,PhD,129,9375679.0,Mortgage,25644.51,6847.24,2018-08-17,2023-07-01,30-60 Days Late,107.0,3.0,False,530.0,2.0,1.0
15230675,1983-05-15,"91749 Maldonado Gateway Suite 513
Lake Daniel, MS 43749",4,51827.07,Employed,72,Married,PhD,129,11336815.0,Mortgage,23719.5,6847.17,2015-09-21,2023-09-04,30-60 Days Late,75.0,4.0,False,498.0,1.0,1.0
15230675,1983-05-15,"91749 Maldonado Gateway Suite 513
Lake Daniel, MS 43749",4,51827.07,Employed,72,Married,PhD,129,1877008.0,Mortgage,26331.14,6847.26,2015-09-21,2023-09-26,30-60 Days Late,210.0,1.0,True,463.0,1.0,1.0
1458794,1966-06-17,"6174 Bob Rapid Suite 891
Lake Debra, SD 40263",1,74684.37,Self-Employed,112,Divorced,Bachelor,121,634830.0,Mortgage,17080.83,5858.95,2021-12-31,2024-04-02,On Time,218.0,40.0,False,830.0,1.0,1.0
